
Due to MODULEPATH changes, the following have been reloaded:
  1) mii/1.1.2

The following have been reloaded with a version change:
  1) StdEnv/2020 => StdEnv/2023
  2) flexiblas/3.0.4 => flexiblas/3.3.1
  3) gcc/9.3.0 => gcc/12.3
  4) gcccore/.9.3.0 => gcccore/.12.3
  5) gentoo/2020 => gentoo/2023
  6) libfabric/1.10.1 => libfabric/1.18.0
  7) openmpi/4.0.3 => openmpi/4.1.5
  8) ucx/1.8.0 => ucx/1.14.1

[09/24/2025 13:22:26] INFO: Multiprocessing with 24 cores
[09/24/2025 15:50:04] INFO: PID 3169080: processing w2|vic: 101664312_453_AXL.csv
[09/24/2025 15:50:47] DEBUG: PID 3149353: 596.02s @ 43.4ms/row
[09/24/2025 15:50:47] INFO: PID 3149353: processing w1|skt: 302319371_358_AXL.csv
[09/24/2025 15:51:37] DEBUG: PID 3149353: 49.65s @ 137.5ms/row
[09/24/2025 15:51:37] INFO: PID 3149353: processing w1|van: 201421800_494_AXL.csv
[09/24/2025 15:51:54] DEBUG: PID 3130842: 841.79s @ 67.0ms/row
[09/24/2025 15:51:54] INFO: PID 3130842: processing w1|skt: 302406156_466_AXL.csv
[09/24/2025 15:52:13] DEBUG: PID 2917086: 883.73s @ 63.6ms/row
[09/24/2025 15:52:13] INFO: PID 3174359: processing w1|vic: 101541425_122_AXL.csv
[09/24/2025 15:52:42] DEBUG: PID 3128154: 537.16s @ 38.8ms/row
[09/24/2025 15:52:42] INFO: PID 3128154: processing w3|mtl: 401128368_103_AXL.csv
[09/24/2025 15:53:48] DEBUG: PID 2917088: 611.17s @ 36.6ms/row
[09/24/2025 15:53:48] INFO: PID 3177784: processing w2|van: 201501554_406_AXL.csv
[09/24/2025 15:54:11] DEBUG: PID 2917094: 600.43s @ 43.7ms/row
[09/24/2025 15:54:11] INFO: PID 3178570: processing w2|vic: 102574115_343_AXL.csv
[09/24/2025 15:54:16] DEBUG: PID 2917078: 1270.89s @ 91.8ms/row
[09/24/2025 15:54:16] INFO: PID 3178781: processing w1|mtl: 401400173_169_AXL.csv
[09/24/2025 15:54:38] DEBUG: PID 2917084: 684.37s @ 34.8ms/row
[09/24/2025 15:54:38] INFO: PID 3179405: processing w1|vic: 101923600_45_AXL.csv
[09/24/2025 15:54:41] DEBUG: PID 3149163: 835.94s @ 66.0ms/row
[09/24/2025 15:54:41] INFO: PID 3149163: processing w3|mtl: 401514022_179_AXL.csv
[09/24/2025 15:55:06] DEBUG: PID 3152840: 751.43s @ 194.4ms/row
[09/24/2025 15:55:06] INFO: PID 3152840: processing w1|mtl: 401601193_23_AXL.csv
[09/24/2025 15:56:06] DEBUG: PID 3137667: 735.53s @ 53.1ms/row
[09/24/2025 15:56:06] INFO: PID 3137667: processing w1|van: 201260516_442_AXL.csv
[09/24/2025 15:56:18] DEBUG: PID 3125680: 943.11s @ 68.6ms/row
[09/24/2025 15:56:18] INFO: PID 3125680: processing w3|mtl: 401556493_147_AXL.csv
[09/24/2025 15:56:30] DEBUG: PID 3169080: 385.69s @ 77.8ms/row
[09/24/2025 15:56:30] INFO: PID 3169080: processing w1|vic: 101407396_60_AXL.csv
[09/24/2025 15:56:31] DEBUG: PID 2917091: 715.28s @ 51.8ms/row
[09/24/2025 15:56:31] INFO: PID 2917091: processing w3|van: 201781641_334_AXL.csv
[09/24/2025 15:56:52] DEBUG: PID 2917096: 745.30s @ 53.8ms/row
[09/24/2025 15:56:52] INFO: PID 3184338: processing w2|van: 201943028_466_AXL.csv
[09/24/2025 15:58:10] DEBUG: PID 3130642: 701.39s @ 51.1ms/row
[09/24/2025 15:58:10] INFO: PID 3130642: processing w2|van: 201206867_366_AXL.csv
[09/24/2025 15:58:28] DEBUG: PID 3141767: 599.92s @ 36.1ms/row
[09/24/2025 15:58:28] INFO: PID 3141767: processing w2|van: 201355341_407_AXL.csv
[09/24/2025 15:59:32] DEBUG: PID 3132983: 783.40s @ 56.9ms/row
[09/24/2025 15:59:32] INFO: PID 3132983: processing w3|skt: 302350198_403_AXL.csv
[09/24/2025 15:59:36] DEBUG: PID 3149353: 479.27s @ 34.9ms/row
[09/24/2025 15:59:36] INFO: PID 3149353: processing w1|vic: 101310422_34_AXL.csv
[09/24/2025 15:59:44] DEBUG: PID 2917092: 624.21s @ 44.8ms/row
[09/24/2025 15:59:44] INFO: PID 3188160: processing w2|vic: 102521647_367_AXL.csv
[09/24/2025 16:01:56] DEBUG: PID 3146202: 720.49s @ 57.9ms/row
[09/24/2025 16:01:56] INFO: PID 3146202: processing w1|mtl: 401392810_168_AXL.csv
[09/24/2025 16:02:24] DEBUG: PID 3156704: 1085.61s @ 78.5ms/row
[09/24/2025 16:02:24] INFO: PID 3156704: processing w3|mtl: 401831490_23_AXL.csv
[09/24/2025 16:03:07] DEBUG: PID 3149163: 505.52s @ 36.7ms/row
[09/24/2025 16:03:07] INFO: PID 3149163: processing w1|skt: 302902697_493_AXL.csv
[09/24/2025 16:03:15] DEBUG: PID 3128154: 632.95s @ 45.9ms/row
[09/24/2025 16:03:15] INFO: PID 3128154: processing w1|van: 201459922_494_AXL.csv
[09/24/2025 16:03:38] DEBUG: PID 2917087: 1221.26s @ 87.7ms/row
[09/24/2025 16:03:38] INFO: PID 2917087: processing w3|vic: 101496686_366_AXL.csv
[09/24/2025 16:04:50] DEBUG: PID 3174359: 757.20s @ 54.6ms/row
[09/24/2025 16:04:50] INFO: PID 3174359: processing w2|vic: 102492701_482_AXL.csv
[09/24/2025 16:05:04] DEBUG: PID 3167651: 946.07s @ 68.1ms/row
[09/24/2025 16:05:04] INFO: PID 3167651: processing w2|vic: 102782233_347_AXL.csv
[09/24/2025 16:05:07] DEBUG: PID 3178570: 655.79s @ 47.5ms/row
[09/24/2025 16:05:07] INFO: PID 3178570: processing w1|vic: 101355811_103_AXL.csv
[09/24/2025 16:05:07] DEBUG: PID 3149353: 330.98s @ 73.4ms/row
[09/24/2025 16:05:07] INFO: PID 3149353: processing w2|mtl: 402843397_189_AXL.csv
[09/24/2025 16:05:12] DEBUG: PID 3178781: 656.17s @ 45.6ms/row
[09/24/2025 16:05:12] INFO: PID 3178781: processing w1|skt: 302422928_475_AXL.csv
[09/24/2025 16:06:44] DEBUG: PID 3130842: 890.50s @ 63.6ms/row
[09/24/2025 16:06:44] INFO: PID 3130842: processing w2|skt: 303555236_451_AXL.csv
[09/24/2025 16:06:45] DEBUG: PID 3152840: 698.92s @ 49.6ms/row
[09/24/2025 16:06:45] INFO: PID 3152840: processing w1|skt: 302260551_466_AXL.csv
[09/24/2025 16:07:45] DEBUG: PID 3169080: 674.54s @ 49.1ms/row
[09/24/2025 16:07:45] INFO: PID 3169080: processing w3|vic: 102118028_356_AXL.csv
[09/24/2025 16:07:45] DEBUG: PID 3177784: 836.87s @ 60.3ms/row
[09/24/2025 16:07:45] INFO: PID 3177784: processing w3|vic: 103512105_449_AXL.csv
[09/24/2025 16:08:03] DEBUG: PID 3141767: 575.71s @ 38.0ms/row
[09/24/2025 16:08:03] INFO: PID 3141767: processing w2|van: 201259654_369_AXL.csv
[09/24/2025 16:08:04] WARNING: Unable to find participant #201259654/sd #369 in top_sd2.top_1min_van, skipping
[09/24/2025 16:08:04] INFO: PID 3141767: processing w1|vic: 101707067_69_AXL.csv
[09/24/2025 16:08:08] DEBUG: PID 2917091: 697.21s @ 44.5ms/row
[09/24/2025 16:08:08] INFO: PID 2917091: processing w3|mtl: 401309906_6_AXL.csv
[09/24/2025 16:09:57] DEBUG: PID 3137667: 830.63s @ 62.8ms/row
[09/24/2025 16:09:57] INFO: PID 3137667: processing w2|vic: 101976403_468_AXL.csv
[09/24/2025 16:10:56] DEBUG: PID 3188160: 672.62s @ 48.2ms/row
[09/24/2025 16:10:56] INFO: PID 3188160: processing w1|vic: 101537130_72_AXL.csv
[09/24/2025 16:10:59] DEBUG: PID 3125680: 880.56s @ 68.3ms/row
[09/24/2025 16:10:59] DEBUG: PID 3149163: 471.98s @ 34.4ms/row
[09/24/2025 16:10:59] INFO: PID 3125680: processing w1|van: 201781641_457_AXL.csv
[09/24/2025 16:10:59] INFO: PID 3149163: processing w1|skt: 302464931_484_AXL.csv
[09/24/2025 16:12:33] DEBUG: PID 3166523: 1413.28s @ 101.3ms/row
[09/24/2025 16:12:33] INFO: PID 3166523: processing w1|vic: 101869520_162_AXL.csv
[09/24/2025 16:12:43] DEBUG: PID 3156704: 619.34s @ 34.6ms/row
[09/24/2025 16:12:43] INFO: PID 3156704: processing w1|vic: 101461451_162_AXL.csv
[09/24/2025 16:13:08] DEBUG: PID 3146202: 671.05s @ 48.4ms/row
[09/24/2025 16:13:08] INFO: PID 3146202: processing w3|skt: 302078583_483_AXL.csv
[09/24/2025 16:13:55] DEBUG: PID 3132983: 862.23s @ 62.3ms/row
[09/24/2025 16:13:55] INFO: PID 3132983: processing w1|van: 201233360_435_AXL.csv
[09/24/2025 16:14:16] DEBUG: PID 3179405: 1178.64s @ 84.5ms/row
[09/24/2025 16:14:16] INFO: PID 3179405: processing w2|van: 201084620_475_AXL.csv
[09/24/2025 16:15:20] DEBUG: PID 3130842: 516.06s @ 37.2ms/row
[09/24/2025 16:15:20] INFO: PID 3130842: processing w1|vic: 101383010_264_AXL.csv
[09/24/2025 16:15:23] DEBUG: PID 2917087: 705.30s @ 51.2ms/row
[09/24/2025 16:15:23] INFO: PID 3214850: processing w1|skt: 302980703_401_AXL.csv
[09/24/2025 16:15:24] DEBUG: PID 3130642: 1033.90s @ 67.2ms/row
[09/24/2025 16:15:24] INFO: PID 3130642: processing w3|vic: 101072948_373_AXL.csv
[09/24/2025 16:15:30] DEBUG: PID 3128154: 735.63s @ 43.8ms/row
[09/24/2025 16:15:30] INFO: PID 3128154: processing w1|vic: 101199093_9_AXL.csv
[09/24/2025 16:16:17] DEBUG: PID 3184338: 1164.99s @ 84.2ms/row
[09/24/2025 16:16:17] INFO: PID 3184338: processing w3|van: 202144658_483_AXL.csv
[09/24/2025 16:16:19] DEBUG: PID 3178781: 666.24s @ 47.9ms/row
[09/24/2025 16:16:19] INFO: PID 3178781: processing w3|vic: 101435597_445_AXL.csv
[09/24/2025 16:16:43] DEBUG: PID 3174359: 713.08s @ 46.9ms/row
[09/24/2025 16:16:43] INFO: PID 3174359: processing w2|vic: 101726531_481_AXL.csv
[09/24/2025 16:16:57] DEBUG: PID 3178570: 710.01s @ 51.8ms/row
[09/24/2025 16:16:57] INFO: PID 3178570: processing w1|van: 201375419_435_AXL.csv
[09/24/2025 16:17:37] DEBUG: PID 3137667: 460.20s @ 33.4ms/row
[09/24/2025 16:17:37] INFO: PID 3137667: processing w3|vic: 101269517_488_AXL.csv
[09/24/2025 16:17:45] DEBUG: PID 3149353: 757.77s @ 54.5ms/row
[09/24/2025 16:17:45] INFO: PID 3149353: processing w1|skt: 302731380_491_AXL.csv
[09/24/2025 16:19:49] DEBUG: PID 3149353: 124.13s @ 22.3ms/row
[09/24/2025 16:19:49] INFO: PID 3149353: processing w1|skt: 302631120_356_AXL.csv
[09/24/2025 16:19:49] WARNING: Unable to find participant #302631120/sd #356 in top_sd.top_1min_skt, skipping
[09/24/2025 16:19:49] INFO: PID 3149353: processing w2|skt: 302579217_428_AXL.csv
[09/24/2025 16:20:24] DEBUG: PID 3166523: 471.42s @ 52.1ms/row
[09/24/2025 16:20:24] INFO: PID 3166523: processing w1|vic: 101534317_17_AXL.csv
[09/24/2025 16:20:28] DEBUG: PID 3167651: 924.04s @ 66.7ms/row
[09/24/2025 16:20:28] INFO: PID 3167651: processing w1|mtl: 401143038_253_AXL.csv
[09/24/2025 16:21:01] DEBUG: PID 3149163: 602.47s @ 44.5ms/row
[09/24/2025 16:21:01] INFO: PID 3149163: processing w1|van: 201140482_430_AXL.csv
[09/24/2025 16:21:13] DEBUG: PID 3141767: 789.77s @ 56.9ms/row
[09/24/2025 16:21:13] INFO: PID 3141767: processing w2|vic: 101915841_483_AXL.csv
[09/24/2025 16:22:19] DEBUG: PID 3177784: 874.60s @ 63.7ms/row
[09/24/2025 16:22:19] INFO: PID 3177784: processing w2|mtl: 402958700_166_AXL.csv
[09/24/2025 16:22:23] DEBUG: PID 3146202: 555.70s @ 41.2ms/row
[09/24/2025 16:22:23] INFO: PID 3146202: processing w1|van: 201789403_454_AXL.csv
[09/24/2025 16:23:31] DEBUG: PID 3188160: 754.48s @ 55.2ms/row
[09/24/2025 16:23:31] INFO: PID 3188160: processing w2|vic: 101439815_403_AXL.csv
[09/24/2025 16:24:26] DEBUG: PID 2917091: 978.09s @ 70.4ms/row
[09/24/2025 16:24:26] INFO: PID 3229100: processing w2|van: 202370401_449_AXL.csv
[09/24/2025 16:24:27] DEBUG: PID 3125680: 807.86s @ 58.2ms/row
[09/24/2025 16:24:27] INFO: PID 3125680: processing w2|vic: 102831505_459_AXL.csv
[09/24/2025 16:25:14] DEBUG: PID 3169080: 1049.50s @ 54.0ms/row
[09/24/2025 16:25:14] INFO: PID 3169080: processing w3|vic: 103839408_393_AXL.csv
[09/24/2025 16:25:20] DEBUG: PID 3132983: 685.48s @ 49.3ms/row
[09/24/2025 16:25:20] INFO: PID 3132983: processing w1|mtl: 401581644_203_AXL.csv
[09/24/2025 16:26:04] DEBUG: PID 3214850: 640.78s @ 46.4ms/row
[09/24/2025 16:26:04] INFO: PID 3214850: processing w3|mtl: 403781623_8_AXL.csv
[09/24/2025 16:26:16] DEBUG: PID 3178781: 597.72s @ 90.1ms/row
[09/24/2025 16:26:16] INFO: PID 3178781: processing w1|skt: 302201045_369_AXL.csv
[09/24/2025 16:26:17] DEBUG: PID 3178570: 560.06s @ 40.4ms/row
[09/24/2025 16:26:17] INFO: PID 3178570: processing w2|mtl: 401967217_102_AXL.csv
[09/24/2025 16:26:30] DEBUG: PID 3174359: 586.79s @ 42.2ms/row
[09/24/2025 16:26:30] INFO: PID 3174359: processing w1|mtl: 401522186_166_AXL.csv
[09/24/2025 16:26:38] DEBUG: PID 3156704: 834.97s @ 60.0ms/row
[09/24/2025 16:26:38] INFO: PID 3156704: processing w1|skt: 302832294_439_AXL.csv
[09/24/2025 16:26:38] WARNING: Unable to find participant #302832294/sd #439 in top_sd.top_1min_skt, skipping
[09/24/2025 16:26:38] INFO: PID 3156704: processing w1|mtl: 401469801_96_AXL.csv
[09/24/2025 16:27:46] DEBUG: PID 3152840: 1261.70s @ 101.3ms/row
[09/24/2025 16:27:46] INFO: PID 3152840: processing w2|vic: 102749686_391_AXL.csv
[09/24/2025 16:27:49] DEBUG: PID 3137667: 611.90s @ 44.2ms/row
[09/24/2025 16:27:49] INFO: PID 3137667: processing w2|van: 202177481_363_AXL.csv
[09/24/2025 16:29:12] DEBUG: PID 3166523: 527.90s @ 38.9ms/row
[09/24/2025 16:29:12] INFO: PID 3166523: processing w2|vic: 101307761_451_AXL.csv
[09/24/2025 16:29:41] DEBUG: PID 3177784: 441.92s @ 36.1ms/row
[09/24/2025 16:29:41] INFO: PID 3177784: processing w1|mtl: 401687877_123_AXL.csv
[09/24/2025 16:29:48] DEBUG: PID 3229100: 321.72s @ 11.4ms/row
[09/24/2025 16:29:48] INFO: PID 3229100: processing w1|mtl: 401249937_174_AXL.csv
[09/24/2025 16:31:37] DEBUG: PID 3167651: 668.23s @ 48.0ms/row
[09/24/2025 16:31:37] INFO: PID 3167651: processing w2|mtl: 401507474_69_AXL.csv
[09/24/2025 16:32:16] DEBUG: PID 3149353: 746.42s @ 48.6ms/row
[09/24/2025 16:32:16] INFO: PID 3149353: processing w2|vic: 102401547_345_AXL.csv
[09/24/2025 16:32:16] DEBUG: PID 3184338: 958.74s @ 64.1ms/row
[09/24/2025 16:32:16] INFO: PID 3184338: processing w1|van: 201890309_474_AXL.csv
[09/24/2025 16:32:33] DEBUG: PID 3146202: 609.81s @ 25.6ms/row
[09/24/2025 16:32:33] INFO: PID 3146202: processing w3|vic: 102265934_420_AXL.csv
[09/24/2025 16:32:34] DEBUG: PID 3141767: 680.94s @ 49.6ms/row
[09/24/2025 16:32:34] INFO: PID 3141767: processing w1|skt: 302405256_415_AXL.csv
[09/24/2025 16:33:10] DEBUG: PID 3179405: 1133.72s @ 81.5ms/row
[09/24/2025 16:33:10] INFO: PID 3179405: processing w1|mtl: 401103480_112_AXL.csv
[09/24/2025 16:33:34] DEBUG: PID 3149163: 752.29s @ 54.6ms/row
[09/24/2025 16:33:34] INFO: PID 3149163: processing w1|van: 201552267_439_AXL.csv
[09/24/2025 16:33:34] DEBUG: PID 3130642: 1089.65s @ 77.4ms/row
[09/24/2025 16:33:34] INFO: PID 3130642: processing w1|van: 201066939_423_AXL.csv
[09/24/2025 16:34:48] DEBUG: PID 3130642: 73.72s @ 43.5ms/row
[09/24/2025 16:34:48] INFO: PID 3130642: processing w2|vic: 102370888_356_AXL.csv
[09/24/2025 16:35:01] DEBUG: PID 3130842: 1180.92s @ 85.2ms/row
[09/24/2025 16:35:01] INFO: PID 3130842: processing w2|van: 201894756_441_AXL.csv
[09/24/2025 16:35:04] DEBUG: PID 3125680: 636.87s @ 45.8ms/row
[09/24/2025 16:35:04] INFO: PID 3125680: processing w2|vic: 102860428_453_AXL.csv
[09/24/2025 16:35:59] DEBUG: PID 3174359: 568.97s @ 40.9ms/row
[09/24/2025 16:35:59] INFO: PID 3174359: processing w1|van: 201993762_444_AXL.csv
[09/24/2025 16:36:33] DEBUG: PID 3188160: 782.21s @ 56.4ms/row
[09/24/2025 16:36:33] INFO: PID 3188160: processing w2|skt: 302769937_344_AXL.csv
[09/24/2025 16:36:41] DEBUG: PID 3137667: 532.23s @ 27.7ms/row
[09/24/2025 16:36:41] INFO: PID 3137667: processing w1|skt: 302614231_435_AXL.csv
[09/24/2025 16:37:36] DEBUG: PID 3132983: 735.84s @ 52.8ms/row
[09/24/2025 16:37:36] INFO: PID 3132983: processing w2|van: 201354715_495_AXL.csv
[09/24/2025 16:37:39] DEBUG: PID 3166523: 507.25s @ 36.9ms/row
[09/24/2025 16:37:39] INFO: PID 3166523: processing w1|vic: 101482753_104_AXL.csv
[09/24/2025 16:37:55] DEBUG: PID 3229100: 486.80s @ 35.2ms/row
[09/24/2025 16:37:55] INFO: PID 3229100: processing w3|van: 203018945_319_AXL.csv
[09/24/2025 16:37:59] DEBUG: PID 3128154: 1348.27s @ 102.2ms/row
[09/24/2025 16:37:59] INFO: PID 3128154: processing w3|mtl: 401586738_254_AXL.csv
[09/24/2025 16:38:08] DEBUG: PID 3214850: 723.99s @ 51.9ms/row
[09/24/2025 16:38:08] INFO: PID 3214850: processing w1|mtl: 401887854_250_AXL.csv
[09/24/2025 16:38:21] DEBUG: PID 3169080: 786.43s @ 32.9ms/row
[09/24/2025 16:38:21] INFO: PID 3169080: processing w3|van: 201541156_391_AXL.csv
[09/24/2025 16:39:24] DEBUG: PID 3152840: 698.12s @ 50.6ms/row
[09/24/2025 16:39:24] INFO: PID 3152840: processing w2|van: 201356556_379_AXL.csv
[09/24/2025 16:39:47] DEBUG: PID 3156704: 788.63s @ 56.7ms/row
[09/24/2025 16:39:47] INFO: PID 3156704: processing w1|vic: 101474667_103_AXL.csv
[09/24/2025 16:40:09] DEBUG: PID 3149353: 473.23s @ 39.7ms/row
[09/24/2025 16:40:09] INFO: PID 3149353: processing w1|van: 201747792_455_AXL.csv
[09/24/2025 16:41:28] DEBUG: PID 3184338: 551.85s @ 40.1ms/row
[09/24/2025 16:41:28] INFO: PID 3184338: processing w2|van: 201550524_366_AXL.csv
[09/24/2025 16:41:32] DEBUG: PID 3146202: 538.47s @ 39.2ms/row
[09/24/2025 16:41:32] INFO: PID 3146202: processing w2|mtl: 402781880_95_AXL.csv
[09/24/2025 16:42:07] DEBUG: PID 3178570: 950.21s @ 68.3ms/row
[09/24/2025 16:42:07] INFO: PID 3178570: processing w1|skt: 302955513_349_AXL.csv
[09/24/2025 16:43:07] DEBUG: PID 3149163: 573.06s @ 34.3ms/row
[09/24/2025 16:43:07] INFO: PID 3149163: processing w1|mtl: 401095730_245_AXL.csv
[09/24/2025 16:43:07] DEBUG: PID 3177784: 805.82s @ 58.9ms/row
[09/24/2025 16:43:07] INFO: PID 3177784: processing w1|vic: 101869520_214_AXL.csv
[09/24/2025 16:43:24] DEBUG: PID 3130842: 503.25s @ 47.4ms/row
[09/24/2025 16:43:24] INFO: PID 3130842: processing w1|vic: 101751848_17_AXL.csv
[09/24/2025 16:44:12] DEBUG: PID 3188160: 458.76s @ 33.3ms/row
[09/24/2025 16:44:12] INFO: PID 3188160: processing w1|skt: 302790666_375_AXL.csv
[09/24/2025 16:44:47] DEBUG: PID 3137667: 486.26s @ 35.6ms/row
[09/24/2025 16:44:47] INFO: PID 3137667: processing w1|skt: 302405269_383_AXL.csv
[09/24/2025 16:44:51] DEBUG: PID 3167651: 794.05s @ 57.0ms/row
[09/24/2025 16:44:51] INFO: PID 3167651: processing w1|mtl: 401016540_232_AXL.csv
[09/24/2025 16:45:28] DEBUG: PID 3179405: 738.28s @ 51.6ms/row
[09/24/2025 16:45:28] INFO: PID 3179405: processing w1|van: 201050305_445_AXL.csv
[09/24/2025 16:47:07] DEBUG: PID 3141767: 872.62s @ 62.6ms/row
[09/24/2025 16:47:07] INFO: PID 3141767: processing w1|mtl: 401691038_241_AXL.csv
[09/24/2025 16:47:13] DEBUG: PID 3214850: 544.87s @ 38.4ms/row
[09/24/2025 16:47:13] INFO: PID 3214850: processing w2|vic: 101018267_412_AXL.csv
[09/24/2025 16:47:52] DEBUG: PID 3178781: 1295.16s @ 94.3ms/row
[09/24/2025 16:47:52] INFO: PID 3178781: processing w1|vic: 101435597_34_AXL.csv
[09/24/2025 16:48:41] DEBUG: PID 3152840: 556.13s @ 40.1ms/row
[09/24/2025 16:48:41] INFO: PID 3152840: processing w1|van: 201760141_486_AXL.csv
[09/24/2025 16:49:36] DEBUG: PID 3177784: 388.85s @ 50.8ms/row
[09/24/2025 16:49:36] INFO: PID 3177784: processing w1|skt: 302877334_416_AXL.csv
[09/24/2025 16:49:49] DEBUG: PID 3156704: 602.34s @ 39.6ms/row
[09/24/2025 16:49:49] INFO: PID 3156704: processing w1|mtl: 401440362_166_AXL.csv
[09/24/2025 16:49:59] DEBUG: PID 3229100: 723.95s @ 52.3ms/row
[09/24/2025 16:49:59] INFO: PID 3229100: processing w2|mtl: 401796474_189_AXL.csv
[09/24/2025 16:49:59] DEBUG: PID 3166523: 740.36s @ 54.4ms/row
[09/24/2025 16:49:59] INFO: PID 3166523: processing w1|van: 201611721_428_AXL.csv
[09/24/2025 16:50:00] DEBUG: PID 3130642: 912.79s @ 66.0ms/row
[09/24/2025 16:50:00] INFO: PID 3130642: processing w3|vic: 103531689_313_AXL.csv
[09/24/2025 16:51:22] DEBUG: PID 3146202: 590.83s @ 38.2ms/row
[09/24/2025 16:51:22] INFO: PID 3146202: processing w3|vic: 102755345_374_AXL.csv
[09/24/2025 16:52:11] DEBUG: PID 3137667: 443.19s @ 73.6ms/row
[09/24/2025 16:52:11] INFO: PID 3137667: processing w1|skt: 302977654_427_AXL.csv
[09/24/2025 16:52:15] DEBUG: PID 3149353: 726.14s @ 47.4ms/row
[09/24/2025 16:52:15] INFO: PID 3149353: processing w1|skt: 302450280_409_AXL.csv
[09/24/2025 16:53:16] DEBUG: PID 3167651: 505.08s @ 148.0ms/row
[09/24/2025 16:53:16] INFO: PID 3167651: processing w1|van: 201730931_420_AXL.csv
[09/24/2025 16:53:40] DEBUG: PID 3128154: 941.23s @ 67.5ms/row
[09/24/2025 16:53:40] INFO: PID 3128154: processing w2|vic: 102833619_367_AXL.csv
[09/24/2025 16:53:41] DEBUG: PID 3184338: 732.96s @ 52.9ms/row
[09/24/2025 16:53:41] INFO: PID 3184338: processing w3|vic: 101550026_369_AXL.csv
[09/24/2025 16:53:50] DEBUG: PID 3174359: 1070.88s @ 77.6ms/row
[09/24/2025 16:53:50] INFO: PID 3174359: processing w3|mtl: 403683583_72_AXL.csv
[09/24/2025 16:53:57] DEBUG: PID 3149163: 650.13s @ 46.7ms/row
[09/24/2025 16:53:57] INFO: PID 3149163: processing w2|van: 201185322_443_AXL.csv
[09/24/2025 16:53:59] DEBUG: PID 3132983: 982.84s @ 70.5ms/row
[09/24/2025 16:53:59] INFO: PID 3132983: processing w1|vic: 101389055_51_AXL.csv
[09/24/2025 16:54:13] DEBUG: PID 3169080: 952.21s @ 66.4ms/row
[09/24/2025 16:54:13] INFO: PID 3169080: processing w2|van: 201547240_313_AXL.csv
[09/24/2025 16:54:29] DEBUG: PID 3125680: 1165.73s @ 55.0ms/row
[09/24/2025 16:54:29] INFO: PID 3125680: processing w1|van: 201084620_420_AXL.csv
[09/24/2025 16:54:58] DEBUG: PID 3178570: 771.22s @ 55.0ms/row
[09/24/2025 16:54:58] INFO: PID 3178570: processing w1|van: 201298606_445_AXL.csv
[09/24/2025 16:54:59] DEBUG: PID 3188160: 646.94s @ 44.5ms/row
[09/24/2025 16:54:59] INFO: PID 3188160: processing w3|van: 201498983_347_AXL.csv
[09/24/2025 16:55:12] DEBUG: PID 3167651: 116.10s @ 53.8ms/row
[09/24/2025 16:55:12] INFO: PID 3167651: processing w1|van: 201540108_427_AXL.csv
[09/24/2025 16:55:39] DEBUG: PID 3130842: 734.44s @ 55.7ms/row
[09/24/2025 16:55:39] INFO: PID 3130842: processing w1|vic: 101285500_147_AXL.csv
[09/24/2025 16:55:51] DEBUG: PID 3177784: 374.79s @ 75.1ms/row
[09/24/2025 16:55:51] INFO: PID 3177784: processing w1|vic: 101564348_300_AXL.csv
[09/24/2025 16:56:23] DEBUG: PID 3179405: 654.45s @ 52.1ms/row
[09/24/2025 16:56:23] INFO: PID 3179405: processing w3|van: 203854380_352_AXL.csv
[09/24/2025 16:57:22] DEBUG: PID 3156704: 452.58s @ 32.5ms/row
[09/24/2025 16:57:22] INFO: PID 3156704: processing w1|mtl: 401114651_192_AXL.csv
[09/24/2025 16:57:37] DEBUG: PID 3214850: 624.16s @ 45.4ms/row
[09/24/2025 16:57:37] INFO: PID 3214850: processing w3|van: 201210287_349_AXL.csv
[09/24/2025 16:57:37] WARNING: Unable to find participant #201210287/sd #349 in top_sd3.top_1min_van, skipping
[09/24/2025 16:57:37] INFO: PID 3214850: processing w3|mtl: 401967217_78_AXL.csv
[09/24/2025 16:57:49] DEBUG: PID 3229100: 469.75s @ 34.1ms/row
[09/24/2025 16:57:49] INFO: PID 3229100: processing w1|van: 201984846_474_AXL.csv
[09/24/2025 16:58:28] DEBUG: PID 3178781: 636.84s @ 46.1ms/row
[09/24/2025 16:58:28] INFO: PID 3178781: processing w1|mtl: 401674061_258_AXL.csv
[09/24/2025 17:00:41] DEBUG: PID 3128154: 421.26s @ 34.6ms/row
[09/24/2025 17:00:41] INFO: PID 3128154: processing w1|van: 201328108_476_AXL.csv
[09/24/2025 17:01:33] DEBUG: PID 3146202: 610.69s @ 39.9ms/row
[09/24/2025 17:01:33] INFO: PID 3146202: processing w1|van: 201807747_444_AXL.csv
[09/24/2025 17:02:50] DEBUG: PID 3130642: 769.72s @ 55.1ms/row
[09/24/2025 17:02:50] INFO: PID 3130642: processing w1|van: 201784517_490_AXL.csv
[09/24/2025 17:02:53] DEBUG: PID 3152840: 852.35s @ 61.3ms/row
[09/24/2025 17:02:53] INFO: PID 3152840: processing w1|van: 201921802_443_AXL.csv
[09/24/2025 17:03:01] DEBUG: PID 3149353: 646.06s @ 46.9ms/row
[09/24/2025 17:03:01] INFO: PID 3149353: processing w2|skt: 303304799_481_AXL.csv
[09/24/2025 17:03:03] DEBUG: PID 3141767: 955.96s @ 69.2ms/row
[09/24/2025 17:03:03] INFO: PID 3141767: processing w1|skt: 302562672_492_AXL.csv
